"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
742303,"December 31, 2016",California,Bakersfield,"Alfred Harrell Hwy",1,0,N/A
738749,"December 31, 2016",Texas,Houston,"3704 Fannin Street",1,3,N/A
739656,"December 31, 2016",Tennessee,Memphis,"Saxon Ave and Cummings St",1,0,N/A
742088,"December 31, 2016","New Mexico",Roswell,"W Berrendo Rd",2,0,N/A
740187,"December 31, 2016",Missouri,"Saint Louis","4400 block of S Spring Ave",2,0,N/A
738940,"December 31, 2016",Illinois,Chicago,"4800 block of W Chicago Ave",1,0,N/A
742566,"December 31, 2016",California,Salinas,"218 Boronda Rd",1,0,N/A
741125,"December 31, 2016",Mississippi,Pelahatchie,N/A,1,0,N/A
738919,"December 31, 2016",Maryland,Baltimore,"2250 E North Ave",1,0,N/A
755970,"December 31, 2016","New Jersey",Stratford,"Union Ave",1,0,N/A
1071325,"December 31, 2016",Georgia,Griffin,"116 Liberty Cir",1,0,N/A
738953,"December 31, 2016","New York","Mount Vernon","300 block of E 3rd St",1,1,N/A
740042,"December 31, 2016",Oklahoma,Claremore,"Thomas Dr",1,1,N/A
739651,"December 31, 2016",Georgia,Jonesboro,"8970 Thomas Rd",1,0,N/A
745131,"December 31, 2016",Oklahoma,"Oklahoma City","900 block of NE 19th St",1,0,N/A
740161,"December 31, 2016",Louisiana,Ruston,"105 East Texas Avenue",1,0,N/A
742091,"December 31, 2016",Montana,Columbus,"E 1st Ave N and E 2nd Ave N",1,0,N/A
739498,"December 31, 2016",Oklahoma,Norman,"1800 Block of Virginia St",1,0,N/A
739341,"December 31, 2016",Washington,"Federal Way","32100 block of 46th Pl SW",1,0,N/A
738908,"December 30, 2016",Florida,Miami,"10101 W Indigo St",1,0,N/A
738576,"December 30, 2016",Connecticut,Wallingford,"95 S Turnpike Rd",2,3,N/A
737814,"December 30, 2016",Georgia,Lincolnton,"Nethania Farm Road",1,0,N/A
738142,"December 30, 2016",Illinois,Chicago,"8200 block of S Ingleside",1,1,N/A
748392,"December 30, 2016","New Jersey",Newark,"300 Block of S 11th St",1,0,N/A
740934,"December 30, 2016",Nevada,"Las Vegas","Lake Mead Blvd and Losee Rd",1,0,N/A
737794,"December 30, 2016",Illinois,Belleville,"2913 West Blvd",1,1,N/A
737991,"December 30, 2016",Alabama,Montgomery,"100 block of Longbrook Drive",2,2,N/A
738068,"December 30, 2016",Florida,Jacksonville,"5700 block of Holly Bell Dr",1,0,N/A
738039,"December 30, 2016","North Carolina",Greenville,"122 Concord Dr",1,0,N/A
742704,"December 30, 2016",Alaska,Ketchikan,"N Tongass Hwy",1,0,N/A
738129,"December 30, 2016",Florida,Orlando,"4728 Walden Circle",1,0,N/A
738414,"December 30, 2016",Pennsylvania,Hesston,"Seven Points Rd and Bakers Hollow Rd",2,0,N/A
738674,"December 30, 2016",Virginia,Gladys,"8000 block of Red House Rd",1,0,N/A
738845,"December 30, 2016",Illinois,Chicago,"8100 block of S Bishop",1,0,N/A
739030,"December 30, 2016",California,Oakland,"77th Avenue and Garfield Avenues",1,0,N/A
739275,"December 30, 2016","South Carolina","North Charleston","Iris St",1,0,N/A
738994,"December 30, 2016",Missouri,"Liberty (Pleasant Valley)",N/A,1,0,N/A
737966,"December 30, 2016",Arizona,Phoenix,"12th Street and Northern Ave",1,0,N/A
737925,"December 30, 2016",Tennessee,Memphis,"Powell Avenue and Holmes Street",1,0,N/A
737672,"December 30, 2016",Texas,Friendswood,"19100 Glenwest Drive",1,0,N/A
737667,"December 30, 2016","New York",Bronx,"300 E 170th",1,0,N/A
1269779,"December 30, 2016",California,Stockton,"9100 block of Fitzpatrick Cir",1,0,N/A
739554,"December 30, 2016","South Carolina","Mc Clellanville (Mcclellanville)","824 Burgin Road",1,0,N/A
738795,"December 30, 2016",Maryland,"Capitol Heights","White Pearl Place and Pepper Mill Rd",1,0,N/A
738711,"December 30, 2016",Texas,Houston,"Richelieu Lane and Oak Forest Drive",3,0,N/A
742241,"December 30, 2016","South Carolina",Hampton,"107 Lanes Loop",1,0,N/A
739556,"December 30, 2016",Wisconsin,Milwaukee,"6th St and Chambers St",1,0,N/A
741128,"December 30, 2016",Mississippi,Natchez,"Triumph Lane",1,0,N/A
738397,"December 30, 2016",Wisconsin,"Milwaukee (West Allis)","S. 94th St. and W. Schlinger Ave",2,0,N/A
739290,"December 30, 2016",Pennsylvania,Butler,"10th St",1,0,N/A
738759,"December 30, 2016",Texas,Houston,"9350 Country Creek St",1,0,N/A
738402,"December 30, 2016",Tennessee,Antioch,"100 Chimney Top Drive",1,0,N/A
738100,"December 30, 2016",Indiana,Indianapolis,"5845 Rockville Rd",1,0,N/A
741411,"December 30, 2016",Georgia,"Webster (county)",N/A,1,0,N/A
737721,"December 30, 2016",Texas,Killeen,"North 22nd Street and Parmer Avenue",1,0,N/A
739234,"December 30, 2016",Mississippi,Meridian,"803 29th St",1,0,N/A
740297,"December 30, 2016",Texas,Houston,"Deering Drive",1,0,N/A
738641,"December 30, 2016",Texas,"San Antonio","400 block of Nash Boulevard",1,1,N/A
738440,"December 30, 2016",Pennsylvania,Williamsport,"2000 block of Boyd St",1,0,N/A
738744,"December 30, 2016",Texas,"San Antonio","4243 W Commerce St",1,0,N/A
738388,"December 30, 2016",Utah,Ogden,"27th St and Adams Ave",1,0,N/A
738286,"December 30, 2016",Illinois,Chicago,"4800 block of West Ferdinand Street",1,0,N/A
737943,"December 30, 2016",California,Sacramento,"5500 block of Enrico Blvd",1,0,N/A
741998,"December 30, 2016",Texas,"Fort Worth","3600 block of Middlewood Drive",1,0,N/A
747563,"December 29, 2016",Pennsylvania,Clarksville,"120 North St",1,0,N/A
738357,"December 29, 2016",California,"San Francisco","211 Valencia Street",1,0,N/A
737974,"December 29, 2016",California,"San Francisco","240 Golden Gate Avenue",1,1,N/A
737330,"December 29, 2016",Texas,"Round Rock","Hunters Lodge Drive and Indian Oaks",2,0,N/A
737504,"December 29, 2016",Kansas,Wichita,"5400 E 21st St",1,0,N/A
737054,"December 29, 2016",Texas,Austin,"12907 Quinn Trail",1,0,N/A
737948,"December 29, 2016",Colorado,Englewood,"3151 W Girard Ave",1,0,N/A
738033,"December 29, 2016","North Carolina",Raleigh,"2900 block of Capital Blvd",1,0,N/A
736678,"December 29, 2016",Georgia,"Atlanta (Chamblee)","4050 Buford Highway",1,0,N/A
737558,"December 29, 2016",Indiana,Indianapolis,"7600 block of Little John Drive",1,0,N/A
737097,"December 29, 2016",Michigan,Saginaw,"Casmir and Norman",1,0,N/A
737827,"December 29, 2016",Illinois,"East Peoria","809 Springfield Road",1,1,N/A
1261417,"December 29, 2016",Arkansas,Mcneil,"Cedar Street",1,0,N/A
738090,"December 29, 2016",Maryland,"Capitol Heights","3914 Byers St",1,0,N/A
737348,"December 29, 2016",Pennsylvania,Harrisburg,"1601 Sycamore St",1,0,N/A
737492,"December 29, 2016",Texas,"Port Arthur","3801 Highway 73",1,0,N/A
737295,"December 29, 2016",Missouri,"Kansas City","4801 Main Street",1,0,N/A
737732,"December 29, 2016",Louisiana,"New Orleans","100 block of Cypress Grove Court",1,1,N/A
737345,"December 29, 2016",Michigan,"Muskegon (Norton Shores)","Norton Avenue and Henry Street",1,0,N/A
737914,"December 29, 2016",Michigan,Detroit,"14000 block of Fordham",1,0,N/A
737856,"December 29, 2016",Missouri,"O Fallon","801 Belleau Creek Road",1,0,N/A
737290,"December 29, 2016",Mississippi,"Macon (Prairie Point)","Buggs Ferry Road",1,0,N/A
737336,"December 29, 2016",Kentucky,Lexington,"780 Faulkner Avenue",1,0,N/A
737488,"December 29, 2016",Ohio,Cleveland,"4900 block of Biddulph Road",1,0,N/A
736684,"December 29, 2016",Tennessee,Memphis,"Vance Avenue and Lauderdale Street",1,0,N/A
737858,"December 29, 2016",Missouri,"Saint Louis","4000 block of Delmar Blvd",1,0,N/A
737834,"December 29, 2016",Mississippi,Carthage,"Midway Rd",1,0,N/A
737552,"December 29, 2016",Indiana,Indianapolis,"E 29th St and N Talbott St",1,0,N/A
737121,"December 29, 2016",Indiana,Indianapolis,"8055 Bash St",1,0,N/A
737933,"December 29, 2016",Tennessee,Ooltewah,"3900 block of Niles Terrace",1,0,N/A
736602,"December 29, 2016",Florida,"Delray Beach","1041 South Congress Avenue",1,0,N/A
736584,"December 29, 2016",Louisiana,"Baton Rouge","1828 N Foster Dr",1,1,N/A
737424,"December 29, 2016","New Jersey",Plainfield,"1013 E 2nd St",1,0,N/A
736562,"December 29, 2016",Maryland,Chestertown,"200 block of Edmore Road",1,1,N/A
737519,"December 29, 2016",Georgia,"Atlanta (College Park)","1100 block of Kristen Cove",1,0,N/A
737470,"December 29, 2016",Utah,"Salt Lake City","500 South Chipeta Way",2,0,N/A
736951,"December 28, 2016",Arkansas,"Van Buren","N 13th St",1,0,N/A
737366,"December 28, 2016",Louisiana,Monroe,"Saint John Street",1,0,N/A
737473,"December 28, 2016",Idaho,Gooding,N/A,1,0,N/A
738931,"December 28, 2016",Mississippi,Greenwood,"Main Street",1,0,N/A
740866,"December 28, 2016",Alabama,Mobile,"Hartsfield Way South",1,0,N/A
736883,"December 28, 2016",Virginia,Petersburg,"Terrace Ave",1,0,N/A
740499,"December 28, 2016",Texas,"San Antonio","5311 Rigsby Ave",1,0,N/A
737338,"December 28, 2016",Ohio,Dayton,"1200 block of Windsor Avenue",1,0,N/A
736690,"December 28, 2016",Georgia,Columbus,"2914 10th Street",1,4,N/A
736485,"December 28, 2016",Florida,"Fort Lauderdale (Dania Beach)","200 block of NW Ninth Avenue",1,2,N/A
737048,"December 28, 2016",Florida,Crestview,"Red Fern Road",1,0,N/A
735861,"December 28, 2016","North Carolina",Burlington,"1012 S Main Street",1,0,N/A
737131,"December 28, 2016",Louisiana,Sterlington,"101 Lighthouse Lane",1,0,N/A
736438,"December 28, 2016",Louisiana,"New Orleans","2300 block of A. P. Tureaud",1,2,N/A
737022,"December 28, 2016",Illinois,Chicago,"6200 block of South Indiana",1,0,N/A
737197,"December 28, 2016",Florida,"Tampa (Temple Terrace)","11500 Summit West",1,1,N/A
735747,"December 28, 2016",Virginia,"Newport News","1200 block of 21st Street",2,0,N/A
736989,"December 28, 2016",California,Oakland,"1100 block of 62nd Street",1,0,N/A
736985,"December 28, 2016",California,Oakland,"900 block of 21st Street",1,0,N/A
736958,"December 28, 2016",Arkansas,Blytheville,"2100 block of West McHaney",1,0,N/A
736671,"December 28, 2016",Georgia,Valdosta,"1000 block of Cherry Creek Drive",1,0,N/A
736729,"December 28, 2016",Maine,Sanford,"Brunell Avenue",1,0,N/A
736968,"December 28, 2016",California,Fontana,"7200 block of N. Heritage Circle",2,0,N/A
737894,"December 28, 2016",California,"Los Angeles","4600 block of West Olympic Boulevard",1,0,N/A
736953,"December 28, 2016",Arkansas,Jonesboro,"200 block of Miller Street",2,0,N/A
736445,"December 28, 2016",Louisiana,Ruston,"808 Greenwood Drive",1,0,N/A
738737,"December 28, 2016",Michigan,Clarkston,"9000 block of Bridge Lake Road",1,0,N/A
735994,"December 28, 2016",Alabama,Huntsville,"Blue Spring Road and Mastin Lake Road",1,0,N/A
736012,"December 28, 2016",Georgia,Augusta,"319 Barbara Road",1,0,N/A
735753,"December 28, 2016",Louisiana,Hammond,"54 Whitmar Drive",1,0,N/A
737014,"December 28, 2016",Illinois,Chicago,"100 block of North Central",1,0,N/A
736708,"December 28, 2016",Georgia,Waynesboro,"Middleground Road",1,0,N/A
736512,"December 28, 2016",Missouri,"Saint Louis","1800 block of Warren St",1,0,N/A
736663,"December 28, 2016",Arkansas,"Little Rock","1221 Reservoir Road",1,0,N/A
736542,"December 28, 2016",Texas,"San Antonio","100 block of Da Foste Ave",1,0,N/A
736547,"December 28, 2016",California,"Pittsburg (Bay Point)","2279 Willow Pass Rd",1,0,N/A
743019,"December 28, 2016",Texas,"San Antonio","135 Dafoste",1,0,N/A
737547,"December 28, 2016",Texas,"San Antonio","5311 Us Highway 87 E",1,0,N/A
751811,"December 28, 2016",Texas,Arlington,"3500 block of Wakefield Cir",1,0,N/A
737599,"December 28, 2016",California,"Los Angeles","Monte Vista Street and North Ave 56",1,0,N/A
737654,"December 28, 2016",Pennsylvania,Philadelphia,"3709 N Broad St",1,0,N/A
737524,"December 28, 2016",Pennsylvania,Philadelphia,"1300 block of West Butler Street",1,0,N/A
736606,"December 28, 2016",Tennessee,"Spring Hill","1107 Weaver Farm Lane",1,0,N/A
736079,"December 27, 2016",Wisconsin,Milwaukee,"S 63rd St and W Euclid Ave",1,1,N/A
735224,"December 27, 2016",Pennsylvania,Philadelphia,"500 W Walnut Ln",1,0,N/A
735473,"December 27, 2016",Utah,"Salt Lake City","291 E. Browning Ave",1,0,N/A
736075,"December 27, 2016",Massachusetts,"New Bedford","51 Tallman Street",1,0,N/A
735221,"December 27, 2016",Ohio,Cleveland,"4133 Lorain Ave",1,0,N/A
736610,"December 27, 2016",Kentucky,"La Grange (Lagrange)","2605 KY 146",1,0,N/A
736477,"December 27, 2016",Pennsylvania,Pittsburgh,"200 block of Shetland St",1,0,N/A
736266,"December 27, 2016",Missouri,"Kansas City","500 block of Booth Avenue",1,2,N/A
739085,"December 27, 2016",California,Modesto,"California Avenue",1,0,N/A
812568,"December 27, 2016",Illinois,Cicero,"4816 W 16th St",1,0,N/A
736236,"December 27, 2016",Illinois,Rockford,"Central Ave and Preston St",1,1,N/A
736124,"December 27, 2016",Illinois,Chicago,"6400 block of South King Drive",1,0,N/A
735146,"December 27, 2016",Kentucky,Frankfort,"Schenkel Lane",1,0,N/A
735836,"December 27, 2016","District of Columbia",Washington,"800 block of Xenia St SE",1,0,N/A
735910,"December 27, 2016",Michigan,Flint,"2600 block of Judy Court",1,0,N/A
746034,"December 27, 2016",Michigan,Marshall,"20-Mile Rd and N-Drive N",1,0,N/A
736014,"December 27, 2016",Georgia,Woodstock,"Highway 92",1,0,N/A
735700,"December 27, 2016",Texas,Campbellton,N/A,1,0,N/A
735953,"December 27, 2016",Alabama,Birmingham,"1st Avenue North at 68th Street North",1,0,N/A
735955,"December 27, 2016",Alabama,"Bessemer (Hueytown)","500 block of Carver Avenue",1,0,N/A
735220,"December 27, 2016",Illinois,"Riverside (North Riverside)","2208 S Harlem Ave",1,0,N/A
736017,"December 27, 2016",California,"Grass Valley","13000 block of Brookview Drive",1,0,N/A
736399,"December 27, 2016",Pennsylvania,Philadelphia,"2300 block of West Atlantic Street",1,0,N/A
735810,"December 27, 2016",Texas,Eustace,"Beach Road",1,0,N/A
736214,"December 27, 2016",California,Oakland,"89th Ave",1,0,N/A
736703,"December 27, 2016",Indiana,Elkhart,"25908 San Lu Rae Drive",1,0,N/A
735191,"December 27, 2016","New Jersey",Willingboro,"Genesee Ln",1,0,N/A
736085,"December 27, 2016",Wisconsin,Milwaukee,"W. Oklahoma Ave and S. 68th St",1,0,N/A
735704,"December 27, 2016",Tennessee,Whiteside,"Highway 134",1,0,N/A
737623,"December 27, 2016",Colorado,"Colorado Springs","4143 Diamond Ridge View",1,0,N/A
735567,"December 27, 2016",Kentucky,Louisa,"128 Aspen Drive",1,0,N/A
735647,"December 27, 2016",Texas,Pearland,"2414 County Road 90",1,0,N/A
735996,"December 27, 2016",Georgia,Cartersville,"2471 Highway 411",1,0,N/A
737458,"December 27, 2016",Kansas,Liberal,"Krause Court",1,1,N/A
737452,"December 27, 2016","South Dakota",Kyle,N/A,1,0,N/A
735553,"December 27, 2016",Nevada,"Las Vegas","4900 block of Duneville Street",1,0,N/A
734429,"December 26, 2016",Georgia,Mableton,"1127 Veterans Memorial Hwy SW",1,0,N/A
734922,"December 26, 2016","North Carolina",Mebane,"1228 S. 5th Street",1,0,N/A
734622,"December 26, 2016",Ohio,Cleveland,"East 113th St",1,0,N/A
734633,"December 26, 2016",Oklahoma,Okmulgee,"800 North Wilson St",1,0,N/A
736339,"December 26, 2016",Texas,Houston,"6759 Madden Lane",1,0,N/A
734592,"December 26, 2016","New York","Staten Island","180 Broad Street",1,0,N/A
734764,"December 26, 2016",Missouri,"Saint Louis","4400 block of Lexington Ave",1,0,N/A
736105,"December 26, 2016",Illinois,Elgin,"1600 block of Maple Ln",1,0,N/A
734546,"December 26, 2016",Ohio,Columbus,"1000 block of Caldwell Place",1,0,N/A
739945,"December 26, 2016",Kansas,Topeka,"500 block of SW Clay St",1,0,N/A
735229,"December 26, 2016",Texas,Bryan,"TX-21 and TX-OSR",1,0,N/A
735203,"December 26, 2016","New Jersey",Plainfield,"600 block of East Third Street",1,1,N/A
736232,"December 26, 2016",California,"Valley Springs","9000 block of Scenic Valley Drive",1,0,N/A
734075,"December 26, 2016",Texas,Dallas,"4707 S. Central Expressway",1,0,N/A
734332,"December 26, 2016",Kentucky,Louisville,"2417 W. Broadway",1,1,N/A
734523,"December 26, 2016",Ohio,Cincinnati,"12th and Main",1,0,N/A
734988,"December 26, 2016",Indiana,"East Chicago","700 block of E Chicago Ave",1,0,N/A
734341,"December 26, 2016",Florida,Bradenton,"5917 15th St E",1,0,N/A
734352,"December 26, 2016",Wisconsin,Milwaukee,"3800 block of North 41st Street",1,0,N/A
734207,"December 26, 2016",Louisiana,"New Orleans","7900 block of Lamb Street",1,0,N/A
735148,"December 26, 2016","South Carolina",Andrews,"1358 Mount Pleasant Dr",1,0,N/A
735217,"December 26, 2016","New Jersey",Newark,"Martin Luther King Boulevard",1,0,N/A
734815,"December 26, 2016",Texas,Crosby,"FM 1942",1,0,N/A
754973,"December 26, 2016",Georgia,Augusta,"4H Club Road",1,0,N/A
736055,"December 26, 2016",Mississippi,Greenwood,"1000 block of Roosevelt Avenue",1,0,N/A
735242,"December 26, 2016","West Virginia",Princeton,"110 Erica Lane",1,0,N/A
734638,"December 26, 2016",Georgia,Atlanta,"1935 Alison Ct SW",1,0,N/A
735059,"December 26, 2016",Wisconsin,Milwaukee,"39th and Michigan",1,0,N/A
734899,"December 26, 2016",California,Oakland,"2600 block of Humboldt Avenue",1,0,N/A
735681,"December 26, 2016",Texas,"Balch Springs","3212 Balch Springs Road",1,0,N/A
735043,"December 26, 2016","New Jersey",Orange,"171 Main Street",1,0,N/A
734575,"December 26, 2016",Ohio,Akron,"1000 block of Ericsson Ave",1,0,N/A
734292,"December 26, 2016",Georgia,Wrens,"100 Green Meadows Ct",1,0,N/A
734684,"December 26, 2016",Pennsylvania,"Glen Rock","Baltimore St",1,0,N/A
734625,"December 26, 2016","District of Columbia",Washington,"218 Cedar St NW",1,0,N/A
734665,"December 26, 2016",Alabama,Madison,"11396 County Line Road",1,0,N/A
734818,"December 26, 2016",Texas,Magnolia,"27400 block of Aberdeen Drive",1,0,N/A
734864,"December 26, 2016",California,"San Bernardino","1900 block of East 19th Street",1,0,N/A
735012,"December 26, 2016",Illinois,Chicago,"4400 block of South Hermitage",1,0,N/A
735769,"December 26, 2016",Oregon,Bonanza,"7000 Block of East Langell Valley Road",1,0,N/A
734466,"December 26, 2016",Michigan,"Mount Clemens","100 block of S Main St",1,0,N/A
773849,"December 26, 2016",Maryland,Salisbury,"700 block of Baker St",1,1,N/A
738613,"December 26, 2016",Oklahoma,"Oklahoma City","7000 block of NW 90th St",1,1,N/A
734775,"December 26, 2016",California,Bakersfield,"1107 E. Planz Rd",1,0,N/A
734402,"December 26, 2016","South Carolina",Anderson,"605 Murphy Rd",1,0,N/A
734866,"December 26, 2016",California,Sacramento,"43rd Avenue and Franklin Boulevard",1,0,N/A
735558,"December 26, 2016",California,Modesto,"California Avenue and Carpenter Road",1,0,N/A
740976,"December 26, 2016",Iowa,"Fort Dodge",N/A,1,0,N/A
734792,"December 26, 2016",Texas,Houston,"680 West Sam Houston Parkway South",1,0,N/A
733982,"December 25, 2016",Michigan,Detroit,"12200 block of Harper",1,0,N/A
733949,"December 25, 2016",Maryland,"Halethorpe (Lansdowne)","300 block of Bigley Ave",1,0,N/A
733653,"December 25, 2016",Alabama,Moundville,N/A,2,0,N/A
733769,"December 25, 2016",Florida,Middleburg,"Calendula Avenue and Cosmos Avenue",1,0,N/A
733811,"December 25, 2016",Kentucky,Louisville,"1900 block of West Main Street",1,0,N/A
734600,"December 25, 2016","South Carolina",Loris,"Kennedy Street",1,0,N/A
733817,"December 25, 2016",Texas,Humble,"2754 Longleaf Pines Ln",1,0,N/A
734157,"December 25, 2016",Illinois,Chicago,"8600 block of S Maryland Ave",3,4,N/A
733690,"December 25, 2016",Florida,Jacksonville,"7557 Arlington Expressway",1,0,N/A
734315,"December 25, 2016",Florida,"Fort Lauderdale (Dania Beach)","200 NW Sixth St",1,0,N/A
736226,"December 25, 2016",California,"San Juan Capistrano","25000 block of Avenida Cabrillo",1,0,N/A
733656,"December 25, 2016",Tennessee,Nashville,"1428 Elm Hill Pike",1,0,N/A
734530,"December 25, 2016",Ohio,"Franklin (Carlisle)","5100 block of Montgomery Avenue",1,0,N/A
734861,"December 25, 2016",California,"Palm Desert","43400 block of Illinois Avenue",1,0,N/A
733695,"December 25, 2016","New York",Brooklyn,"1083 Utica Ave",1,0,N/A
734349,"December 25, 2016",Louisiana,"Lake Arthur","500 block of New Orleans Avenue",1,0,N/A
734610,"December 25, 2016",Texas,Cuero,"201 E. Cleveland St.",1,0,N/A
734303,"December 25, 2016",Florida,"Lake City","596 SE St Johns St",1,0,N/A
734779,"December 25, 2016",Tennessee,Decaturville,"6000 block of Middleburg Rd",1,0,N/A
734286,"December 25, 2016",Florida,"Fort Myers","4827 Nottingham Dr",1,0,N/A
734978,"December 25, 2016",Maryland,Baltimore,"2000 block of Bank Street",1,0,N/A
733954,"December 25, 2016",Maryland,Baltimore,"100 block of N. Montford Ave.",1,0,N/A
739742,"December 25, 2016",Alabama,Selma,"800 block of Laredo Court",1,0,N/A
734958,"December 25, 2016",Florida,Miami,"500 NW 177th Avenue",1,0,N/A
734250,"December 25, 2016",Indiana,Gary,"800 block of Arthur Street",1,0,N/A
734020,"December 25, 2016","North Carolina",Charlotte,"900 block of North Wendover Road",1,0,N/A
734000,"December 25, 2016",Arkansas,Desha,"Jamestown Road",1,0,N/A
734046,"December 25, 2016",Kansas,"Kansas City","2000 block of N 56th Terrace",1,0,N/A
734221,"December 25, 2016",Illinois,Chicago,"2800 block of East 79th Street",1,0,N/A
734919,"December 25, 2016",California,Inglewood,"10800 block of Redfern Avenue",1,0,N/A
733735,"December 25, 2016","District of Columbia",Washington,"3200 block of Walnut St NE",1,0,N/A
733640,"December 25, 2016","New Jersey",Newark,"Parker St",1,0,N/A
734394,"December 25, 2016",Hawaii,Honolulu,"1450 Ala Moana Blvd",1,0,N/A
736590,"December 25, 2016",Montana,"Great Falls","1200 block of 26th Ave SW",1,0,N/A
734688,"December 25, 2016",Texas,Houston,"200 Dominion Park",1,0,N/A
734823,"December 25, 2016",Texas,"Mission Bend","8200 Block of Malin Court",1,0,N/A
734343,"December 25, 2016",Oregon,"Portland (King City)","11950 SW King James Place",2,1,N/A
733599,"December 25, 2016","New York","Mount Vernon","4 North 3rd Avenue",1,5,N/A
733633,"December 25, 2016",Illinois,Chicago,"5300 block of South Francisco",1,0,N/A
733630,"December 25, 2016",Illinois,Chicago,"2600 block of East 76th Street",1,0,N/A
733729,"December 25, 2016",Illinois,Chicago,"4400 block of Chicago Avenue",1,0,N/A
734005,"December 25, 2016",Illinois,Chicago,"1100 block of West 112th Place",1,0,N/A
734917,"December 24, 2016",California,Fresno,"CA-180 and S Marks Ave",1,0,N/A
733917,"December 24, 2016",California,Visalia,"Road 71 and Woodbine Street",1,0,N/A
733539,"December 24, 2016",Texas,Houston,"5922 Beaconridge Drive",1,0,N/A
733424,"December 24, 2016",Florida,"Lake Wales","7342 Hastings Road",1,0,N/A
733968,"December 24, 2016",Texas,Houston,"4200 Block of Phlox Street",1,0,N/A
733417,"December 24, 2016",Louisiana,Plaquemine,N/A,1,0,N/A
733377,"December 24, 2016",California,"Pico Rivera","3400 block of Greenglade Avenue",1,0,N/A
732958,"December 24, 2016",Alabama,Gadsden,"1100 block of Jacksonville Court",2,0,N/A
737303,"December 24, 2016",Iowa,Allison,N/A,1,0,N/A
733552,"December 24, 2016","North Carolina",Durham,"2819 Rochelle Street",1,0,N/A
734080,"December 24, 2016",Texas,Dallas,"2100 block of Amherst Avenue",1,0,N/A
733309,"December 24, 2016","North Carolina",Durham,"3004 Ivy Wood Lane",1,1,N/A
733166,"December 24, 2016","North Carolina","Winston Salem (Winston-Salem)","1020 Nancy Lane",1,1,N/A
733450,"December 24, 2016",Utah,"American Fork","312 NW State St",1,1,N/A
733772,"December 24, 2016",Ohio,Toledo,"309 Crittenden Ave",1,0,N/A
