"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1003243,"December 7, 2017",Wisconsin,Milwaukee,"81st and Thurston",1,0,N/A
1003881,"December 7, 2017","New York",Yonkers,"Riverview Pl",1,0,N/A
1003312,"December 7, 2017",Illinois,Chicago,"1000 N Long Ave",1,0,N/A
1004663,"December 7, 2017",Florida,Tampa,"13237 Stone Fountain Dr",1,0,N/A
1003342,"December 7, 2017",Michigan,Detroit,"10400 Mack Ave",1,0,N/A
1007069,"December 7, 2017",Nebraska,Papillion,"S 48th St and NE-370",1,1,N/A
1002793,"December 7, 2017",Georgia,Cordele,"101 S 7th St",1,1,N/A
1002798,"December 6, 2017",Georgia,Decatur,"1400 block of Columbia Drive",1,0,N/A
1003124,"December 6, 2017",Idaho,"Clark Fork","1200 block of Mountain View Dr",1,0,N/A
1003182,"December 6, 2017",Texas,Houston,"2602 Wheeler Ave",1,0,N/A
1002785,"December 6, 2017",Louisiana,"New Orleans","2103 Caton St",1,0,N/A
1002350,"December 6, 2017",Pennsylvania,Philadelphia,"700 block of E Madison St",1,0,N/A
1003003,"December 6, 2017",Maryland,Baltimore,"3800 block of Sinclair Ln",1,0,N/A
1002931,"December 6, 2017",Virginia,Gladys,"300 block of Collins Ferry Rd",1,0,N/A
1002553,"December 6, 2017",Michigan,Detroit,"11000 block of Rossiter St",1,0,N/A
1002896,"December 6, 2017",Indiana,"Fort Wayne","1900 Hillside Ave",1,0,N/A
1003231,"December 6, 2017",Minnesota,"Fergus Falls","1447 Patterson Loop",2,0,N/A
1002283,"December 6, 2017",Indiana,Indianapolis,"1400 Knox St",1,0,N/A
1016965,"December 6, 2017",California,Stockton,"2300 block of Lucerne Ave",1,0,N/A
1002851,"December 6, 2017",Florida,"Coral Springs","11293 NW 11th Ct",1,0,N/A
1002840,"December 6, 2017",Florida,"Fort Lauderdale (Lauderdale Lakes)","3610 NW 21st St",1,0,N/A
1003225,"December 6, 2017",Missouri,"Saint Louis","5500 block of Cote Brilliante Ave",1,0,N/A
1002082,"December 6, 2017",Kentucky,Debord,"Davella Road",1,0,N/A
1004086,"December 6, 2017",Texas,"Plantersville (Todd Mission)","12000 block of Mill Creek Dr",1,0,N/A
1002383,"December 6, 2017",Wyoming,Cheyenne,"Dell Range Blvd and Ridge Rd",1,0,N/A
1002598,"December 6, 2017",Texas,"San Antonio","846 SE Military Dr",1,0,N/A
1002587,"December 6, 2017",Texas,Houston,"7700 block of Corporate",1,2,N/A
1002274,"December 6, 2017",Illinois,Chicago,"3200 W Walnut St",1,0,N/A
1002366,"December 6, 2017",Massachusetts,Boston,"1481 Tremont St",2,1,N/A
1002548,"December 6, 2017",Nebraska,Omaha,"5856 S 48th Ave",1,0,N/A
1002120,"December 6, 2017",Florida,Miami,"3200 NW 79th St",1,1,N/A
1002572,"December 6, 2017",Ohio,Lorain,"5152 Grove Ave",1,0,N/A
1001724,"December 5, 2017",Ohio,Cleveland,"Euclid Ave and Green Rd",1,0,N/A
1002532,"December 5, 2017",Mississippi,Picayune,"Beech Street and Bender Street",1,0,N/A
1002487,"December 5, 2017",Georgia,Nicholson,"Pace Dr",1,0,N/A
1002019,"December 5, 2017",Mississippi,Gulfport,"13000 block of Artes Street",1,0,N/A
1001742,"December 5, 2017",Delaware,Wilmington,"800 block of N Jackson St",1,0,N/A
1002126,"December 5, 2017","New York",Geneva,"Middle St and Exchange St",1,0,N/A
1003369,"December 5, 2017","North Carolina",Durham,"300 block of S Woodcrest St",1,0,N/A
1002352,"December 5, 2017",Virginia,Chesapeake,"2800 block of Arlington Dr",1,0,N/A
1001469,"December 5, 2017",Alaska,Anchorage,"5700 block of Rocky Mountain Ct",1,0,N/A
1001467,"December 5, 2017",Washington,Tacoma,"1400 block of S 37th St",1,0,N/A
1001740,"December 5, 2017",California,"San Jose","1750 S White Rd",1,0,N/A
1002406,"December 5, 2017",Montana,Butte,I-15,1,0,N/A
1002410,"December 5, 2017",Virginia,Bassett,"3300 block of Philpott Dr",1,0,N/A
1001514,"December 5, 2017",Louisiana,"Baton Rouge","5400 block of Banyan Trace Dr",2,0,N/A
1002128,"December 5, 2017",Louisiana,Thibodaux,"1214-A LA 20",1,0,N/A
1002305,"December 5, 2017",Tennessee,Lawrenceburg,"1015 Smith Ave",1,0,N/A
1015172,"December 5, 2017",California,"Los Angeles","3500 block of East 6th St",1,0,N/A
1002842,"December 5, 2017",California,"Panorama City","Kester Ave and Parthenia St",1,0,N/A
1002313,"December 5, 2017",Pennsylvania,Harrisburg,"16th St and Berryhill St",1,0,N/A
1002133,"December 5, 2017",Tennessee,Nashville,"1000 block of Capitol Point",1,1,N/A
1002111,"December 5, 2017",Louisiana,Lafayette,"600 block of Pillette Rd",1,0,N/A
1002986,"December 5, 2017","West Virginia","Big Bend","Cain Road",1,1,N/A
1002048,"December 5, 2017",Arkansas,"Mountain Home","5000 block of Old Military Rd",1,0,N/A
1002137,"December 5, 2017",Ohio,Cincinnati,"Chateau Avenue and Price Avenue",1,0,N/A
1001374,"December 5, 2017","New York",Bronx,"230 Brook Ave",1,0,N/A
1001842,"December 5, 2017","New York","Niagara Falls","2800 block of Highland Ave",1,0,N/A
1002595,"December 5, 2017",Ohio,Toledo,"1500 block of Vance St",1,1,N/A
1001942,"December 5, 2017",Texas,Houston,"Bissonnet St and Addicks Clodine Rd",1,0,N/A
1002767,"December 5, 2017",Michigan,Saginaw,"2400 block of Collingwood Ave",1,0,N/A
1014898,"December 5, 2017",Arkansas,"Hot Springs National Park (Hot Springs)","208 Nevada St",3,0,N/A
1001647,"December 5, 2017",Missouri,Arnold,"2101 Jeffco Blvd",1,1,N/A
1002432,"December 5, 2017",Virginia,Draper,"1800 block of Reed Creek Dr",2,0,N/A
1001187,"December 4, 2017",Wisconsin,Milwaukee,"1404 Mineral St",1,0,N/A
1001235,"December 4, 2017",Georgia,Jasper,"Grandview Rd",1,0,N/A
1001729,"December 4, 2017",Ohio,Cleveland,"E 112th St and Parkedge Dr",1,0,N/A
1001384,"December 4, 2017",Alabama,"Dothan (Kinsey)","Chevy Dr",1,0,N/A
1001823,"December 4, 2017",Michigan,Detroit,"5300 block of Marseilles",1,0,N/A
1000898,"December 4, 2017",Alaska,Anchorage,"E 68th Ave and O'Brien St",1,0,N/A
1001161,"December 4, 2017",Missouri,"Kansas City","18th St and Benton Blvd",1,0,N/A
1001566,"December 4, 2017",Pennsylvania,Pittsburgh,"7200 block of Everton St",2,2,N/A
1001022,"December 4, 2017",Tennessee,Memphis,"Edith Ave",1,0,N/A
1002029,"December 4, 2017",Alabama,Goodwater,"Co Rd 7",1,0,N/A
1003644,"December 4, 2017",Tennessee,"Johnson City","616 Friendship Court",2,0,N/A
1000949,"December 4, 2017",Alabama,Mobile,"7100 block of Westchester Dr",1,0,N/A
1001297,"December 4, 2017",Georgia,Madison,"Slaughter Veasley Rd",2,0,N/A
1002162,"December 4, 2017",California,Hayward,"29083 Mission Blvd",1,0,N/A
1000794,"December 4, 2017",Florida,Miami,"1300 block of NW 24th St",1,0,N/A
1015179,"December 4, 2017",California,Paramount,"15300 block of Bellota Ave",1,0,N/A
1005494,"December 4, 2017",Ohio,Fairfield,"5353 Dixie Hwy",1,0,N/A
1001459,"December 4, 2017","New Jersey",Irvington,"800 block of Grove St",1,0,N/A
1001376,"December 4, 2017",Louisiana,"New Orleans","7800 block of S Coronet Court",1,0,N/A
1001696,"December 4, 2017",Indiana,Indianapolis,"2800 Anna Ln",1,0,N/A
1002277,"December 4, 2017",Indiana,Gary,"300 Taft Pl",1,0,N/A
1001413,"December 4, 2017",California,Emeryville,"1555 40th St",1,1,N/A
1001808,"December 4, 2017","South Carolina",Columbia,"325 Percival Rd",1,0,N/A
1001523,"December 4, 2017",Alabama,Birmingham,"2808 32nd Pl SW",1,0,N/A
1001056,"December 4, 2017",Delaware,Wilmington,"5029 Governor Printz Blvd",2,0,N/A
1001791,"December 4, 2017",Georgia,Tifton,"3rd St and Commerce Way",1,0,N/A
1001118,"December 4, 2017",Ohio,Columbus,"200 block of S Wayne Ave",2,0,N/A
1001338,"December 4, 2017",Connecticut,Bridgeport,"1 Barnum Dyke",1,0,N/A
1000819,"December 4, 2017",Georgia,Augusta,"1800 block of Karian Dr",1,1,N/A
1001386,"December 4, 2017",Florida,"Panama City Beach","100 Cabana Cay Cir",1,0,N/A
1001202,"December 4, 2017","New York","South Jamesport",N/A,1,0,N/A
1002021,"December 4, 2017",Mississippi,Madison,"Robinson Springs Road",1,1,N/A
1000835,"December 4, 2017",Louisiana,"New Orleans","4900 block of Major Drive",1,0,N/A
1001378,"December 4, 2017",Louisiana,Shreveport,"2000 block of Talbot St",1,0,N/A
1001380,"December 4, 2017",Mississippi,Laurel,"16th Avenue",1,0,N/A
1003267,"December 4, 2017",Texas,Houston,"E 33rd and Omega St",1,0,N/A
1001252,"December 4, 2017",Missouri,"Saint Louis","4780 S Spring Ave",1,0,N/A
1002623,"December 4, 2017","New Mexico",Albuquerque,"5000 block of Azuelo Ave NW",1,0,N/A
1000955,"December 4, 2017",Texas,"San Marcos","4020 Monterey Oak",1,1,N/A
1001675,"December 4, 2017",Massachusetts,Attleboro,"148 South Ave",1,0,N/A
1001672,"December 4, 2017",Connecticut,Waterbury,"1700 block of Thomaston Ave",1,0,N/A
1000817,"December 3, 2017",Georgia,Atlanta,"1900 block of Terry Mill Road",1,0,N/A
1000330,"December 3, 2017",Maryland,Baltimore,"3700 block of S Hanover St",1,2,N/A
1001220,"December 3, 2017",Texas,"La Marque","800 block of Retama",1,0,N/A
1000915,"December 3, 2017",Kansas,Wichita,"2600 block of E Wilma",1,1,N/A
1000647,"December 3, 2017",Virginia,Roanoke,"600 block of Lucerne St NW",1,0,N/A
1001010,"December 3, 2017",Tennessee,Nashville,"3000 block of Cliff Dr",2,0,N/A
1000698,"December 3, 2017",Ohio,Columbus,"1420 East 5th Avenue",1,0,N/A
1001129,"December 3, 2017",Missouri,"Kansas City","Walnut St and E 40th St",1,0,N/A
1000479,"December 3, 2017",Tennessee,Memphis,"656 Marshall Ave",1,3,N/A
1000177,"December 3, 2017","New York","New York (Manhattan)","W 175th St and Broadway",1,0,N/A
1015197,"December 3, 2017",California,"Los Angeles","35800 block of 96th St E",1,0,N/A
1015195,"December 3, 2017",California,Compton,"200 block of North Willowbrook Ave",1,0,N/A
1000860,"December 3, 2017",California,Antioch,"Empire Mine Rd",1,0,N/A
1075317,"December 3, 2017",Wisconsin,Dallas,"1300 block of 10th Ave",1,0,N/A
1000791,"December 3, 2017",Florida,Tampa,"900 block of E Fowler Ave",1,1,N/A
1003617,"December 3, 2017",Tennessee,Antioch,"Sterry Ct",1,0,N/A
1000864,"December 3, 2017",California,"Santa Ana","923 S Standard Ave",1,0,N/A
1000808,"December 3, 2017","North Carolina",Charlotte,"4400 Block of Roadway St",1,0,N/A
1000417,"December 3, 2017","New Jersey",Pleasantville,"600 block of Tilton Rd",1,2,N/A
1001047,"December 3, 2017",Indiana,"Fort Wayne","5300 block of Lillie St",1,0,N/A
1000669,"December 3, 2017",Missouri,"Saint Louis","4700 block of Genevieve Ave",1,0,N/A
1000925,"December 3, 2017",Illinois,Joliet,"1462 Sterling Ave",1,0,N/A
1000601,"December 3, 2017",Tennessee,Memphis,"7700 block of Parkmont Dr",1,0,N/A
1000406,"December 3, 2017","New Jersey","Jersey City","Warner Ave",1,3,N/A
1000373,"December 3, 2017",Kansas,Wichita,"4000 block of S Stearman Ct",1,0,N/A
1000433,"December 3, 2017",Louisiana,"Baton Rouge","12000 block of Parnell Dr",1,0,N/A
1000937,"December 3, 2017",Alabama,Birmingham,"3000 block of 29th Ct North",1,1,N/A
1002105,"December 3, 2017",Louisiana,"West Monroe","Ludwig Ave",1,0,N/A
1000984,"December 3, 2017",Pennsylvania,Johnstown,"600 block of Pine St",1,0,N/A
1000713,"December 3, 2017",Louisiana,Marrero,"2716 Hardwood Drive",1,0,N/A
1000862,"December 3, 2017",California,Sacramento,"Norwood and Fairbanks",1,0,N/A
1000503,"December 3, 2017",Missouri,"Saint Louis","6200 block of Bartmer Ave",1,0,N/A
1000560,"December 3, 2017",Illinois,Chicago,"5000 S Winchester Ave",1,0,N/A
1000718,"December 3, 2017",Washington,Kent,"25100 74th Ave S",1,0,N/A
1001013,"December 3, 2017",California,Riverside,"Van Buren Blvd",1,0,N/A
1000225,"December 3, 2017",Florida,Orlando,"4700 Block of Danzig Ct",1,2,N/A
1001410,"December 3, 2017",California,"Ben Lomond","100 block of Ridge Rd",1,0,N/A
1000800,"December 3, 2017",Florida,"West Palm Beach","600 Block of 34th St",1,0,N/A
1000841,"December 3, 2017",Texas,Texarkana,"3600 block of Jones St",1,0,N/A
1000942,"December 3, 2017",Alabama,Ozark,"1000 block of US 231 N",1,0,N/A
1020845,"December 3, 2017","New Mexico",Albuquerque,"Grace Vigil Rd",1,0,N/A
1000787,"December 3, 2017",Florida,"Fruitland Park","Sunnyside Dr and Lake Unity Rd",1,0,N/A
1000344,"December 2, 2017",Maryland,Baltimore,"500 block of Willow Ave",1,0,N/A
1000505,"December 2, 2017",Missouri,"Saint Louis","3900 block of De Tonty St",1,0,N/A
1000380,"December 2, 2017",Arizona,Phoenix,"4030 N 44th Ave",1,0,N/A
1016999,"December 2, 2017",California,Stockton,"400 block of S San Joaquin St",1,0,N/A
1000896,"December 2, 2017",Alaska,Anchorage,"E 6th Ave and Oklahoma St",1,0,N/A
999650,"December 2, 2017","District of Columbia",Washington,"1700 block of 16th St SE",1,0,N/A
999942,"December 2, 2017",Michigan,Detroit,"1200 Saint Antoine St",1,0,N/A
1001351,"December 2, 2017",Alabama,Piedmont,"Co Rd 326",1,0,N/A
1000440,"December 2, 2017","New Jersey",Newark,"694-736 S Orange Ave",1,0,N/A
1002830,"December 2, 2017",California,"San Jose","E Santa Clara St",1,0,N/A
1015201,"December 2, 2017",California,Pomona,"2400 block of Manville St",1,2,N/A
1015199,"December 2, 2017",California,Norwalk,"14400 block of Pioneer Blvd",1,0,N/A
999861,"December 2, 2017",California,Colton,"San Bernadino Ave and Christobal Ln",1,0,N/A
1156150,"December 2, 2017",Tennessee,"Indian Mound","Lower Cross Creek Rd",1,0,N/A
1000127,"December 2, 2017",Tennessee,Nashville,"100 Tanglewood Ct",1,2,N/A
1000980,"December 2, 2017",California,"Arcata (Manila)","1700 block of Victor Blvd",1,0,N/A
999818,"December 2, 2017",California,Lamont,"Waco Ave and School St",1,0,N/A
999955,"December 2, 2017",California,Lamont,"1121 Main St",1,2,N/A
1000414,"December 2, 2017","New Jersey",Hillside,"100 block of Summer St",1,0,N/A
1299075,"December 2, 2017","North Dakota","Devils Lake","200 block of Kemp Ave SE",1,0,N/A
1000599,"December 2, 2017",California,Littlerock,"35000 block of 96th St",1,0,N/A
1000673,"December 2, 2017",Missouri,"Saint Louis","I-270 and Old Halls Ferry Rd",1,0,N/A
999677,"December 2, 2017",Mississippi,"Holly Springs","600 Block of Colonial Dr",1,0,N/A
999615,"December 2, 2017",Georgia,Atlanta,"200 Block of Harwell Pl",1,0,N/A
1000890,"December 2, 2017",Florida,Jacksonville,"200 block of E 19th St",1,0,N/A
1000883,"December 2, 2017",Louisiana,Vacherie,"22971 Highway 20",1,0,N/A
1000080,"December 2, 2017",Mississippi,Jackson,"South McRaven Road",1,0,N/A
999749,"December 2, 2017",Kansas,Wichita,"1100 block of N Estelle St",1,0,N/A
1000194,"December 2, 2017","New York","Corona (Queens)","36th Ave and 14th St",1,0,N/A
1000184,"December 2, 2017","New York","Staten Island","10 Holland Ave",1,0,N/A
1000147,"December 2, 2017",Illinois,Chicago,"2600 N Long Ave",1,0,N/A
1000546,"December 2, 2017","South Carolina",Conway,"Willow Dr",1,0,N/A
1000429,"December 2, 2017",Ohio,Cleveland,"125 E 156th St",1,1,N/A
1000585,"December 2, 2017",Colorado,"Colorado Springs","500 block of S Nevada Ave",1,0,N/A
1000097,"December 2, 2017",Arizona,Tucson,"1500 block of E Prince Rd",1,0,N/A
1000789,"December 2, 2017",Illinois,"River Forest","7200 W North Ave",1,0,N/A
1000519,"December 2, 2017",Colorado,Westminster,"West 85th Avenue and Lowell Boulevard",2,0,N/A
1000196,"December 2, 2017","New York",Bronx,"3958 Park Ave",1,0,N/A
1000182,"December 2, 2017","New York",Brooklyn,"80 East 93rd St",1,0,N/A
999573,"December 2, 2017",Texas,Houston,"Teanaway Ln and Tilgham St",1,0,N/A
1002625,"December 2, 2017",Tennessee,"Johnson City","616 Friendship Ct",2,0,N/A
1000051,"December 2, 2017","New Mexico",Albuquerque,"Juan Tabo Blvd NE and Prospect Ave NE",1,0,N/A
1000534,"December 2, 2017",Texas,"San Antonio","Hwy 281 and Stadium Dr",1,1,N/A
999760,"December 2, 2017",Missouri,"Saint Louis","S Spring Ave and Itaska St",1,1,N/A
1000144,"December 2, 2017",Georgia,Norcross,"200 block of Glen Hollow Lane",1,0,N/A
999958,"December 1, 2017",Michigan,"Sterling Heights","35556 Mound Road",1,0,N/A
1002490,"December 1, 2017",Mississippi,Kokomo,"Conerly Lane",1,0,N/A
999692,"December 1, 2017",California,Monrovia,"115 E Olive Ave",1,2,N/A
1000007,"December 1, 2017",Pennsylvania,"Pittsburgh (Bloomfield)","38505 Church Rd",1,0,N/A
999619,"December 1, 2017",Nevada,"Las Vegas","7441 W Lake Mead Blvd",1,0,N/A
1000042,"December 1, 2017",Ohio,"New Vienna","5569 Powell Rd",2,0,N/A
998896,"December 1, 2017","South Carolina",York,"700 block of East Old Limestone Road",1,0,N/A
999914,"December 1, 2017",Connecticut,Hartford,"Bond St and Franklin Ave",1,0,N/A
1000265,"December 1, 2017",Alabama,"Mobile (Prichard)","200 block of N Fairport Dr",1,0,N/A
999903,"December 1, 2017","West Virginia",Huntington,"618 7th Ave",1,0,N/A
999916,"December 1, 2017",Connecticut,Kent,"381 Kent Cornwall Rd",1,0,N/A
1240418,"December 1, 2017",Indiana,Merrillville,"700 block of W 73rd Ave",1,0,N/A
999765,"December 1, 2017",California,"San Francisco","Griffith St and Fitzgerald Ave",1,0,N/A
1001270,"December 1, 2017",California,Merced,"1200 block of V St",1,0,N/A
999852,"December 1, 2017",Maryland,Randallstown,"3900 block of Nemo Rd",1,0,N/A
999841,"December 1, 2017",Virginia,"Virginia Beach","600 block of Westminster Ln",1,0,N/A
999501,"December 1, 2017",Florida,"Miami (Doral)","Palmetto Expy and NW 25th St",1,0,N/A
999720,"December 1, 2017",Illinois,"East Saint Louis (Cahokia)","I-255 and Doris Ave",1,0,N/A
999278,"December 1, 2017",Illinois,Chicago,"3600 W Jackson Blvd",1,0,N/A
999698,"December 1, 2017",California,"Santa Ana","1900 block of West Myrtle Alley",1,0,N/A
1000450,"December 1, 2017",Ohio,Cleveland,"West 45th Street",2,0,N/A
999962,"December 1, 2017",Michigan,Flint,"1401 S Dort Hwy",1,0,N/A
1000388,"December 1, 2017","North Carolina",Asheboro,"1766 Old Cedar Falls Rd",1,0,N/A
999130,"December 1, 2017",Louisiana,"Baton Rouge","6600 block of Scenic Highway",1,0,N/A
999565,"December 1, 2017",Illinois,Chicago,"400 W 38th Pl",1,0,N/A
1000289,"December 1, 2017",Texas,Pasadena,"500 block of S Richey",1,0,N/A
999722,"December 1, 2017",Alabama,Montgomery,"Taylor Crossing Rd",1,0,N/A
999430,"December 1, 2017",Texas,Arlington,"2300 block of Cypress Creek Ln",1,0,N/A
999929,"December 1, 2017",Michigan,Detroit,"8700 block of West Vernor",1,0,N/A
999613,"December 1, 2017",Georgia,"Atlanta (East Point)","Kenelworth Dr",1,0,N/A
999132,"December 1, 2017",Mississippi,Lexington,N/A,1,0,N/A
1109969,"December 1, 2017",Vermont,Sheldon,"161 Charles Cir",1,0,N/A
998900,"December 1, 2017","New Jersey",Paterson,"58 Church St",1,0,N/A
999591,"December 1, 2017",Massachusetts,Boston,"218 Bowdoin St",1,0,N/A
999621,"December 1, 2017",Nevada,"Las Vegas","4000 E Bonanza Rd",1,0,N/A
999468,"December 1, 2017",Nevada,"Las Vegas","1900 block of Allen Ln",1,0,N/A
1008431,"December 1, 2017",Nevada,Henderson,"700 block of South Racetrack Rd",1,0,N/A
999484,"December 1, 2017",Texas,Alvin,"1200 block of W Talmadge St",1,0,N/A
999476,"December 1, 2017",Florida,"Melbourne Beach","La Costa St and A1A",1,0,N/A
998843,"November 30, 2017",Michigan,Detroit,"11000 block of Gunston",1,4,N/A
999924,"November 30, 2017",Oklahoma,Atoka,"Bentley Rd",1,0,N/A
998526,"November 30, 2017",Maryland,Baltimore,"1800 block of Aiken St",1,0,N/A
999432,"November 30, 2017",Arkansas,"Pine Bluff","Vaugine Street and Hickory Street",1,0,N/A
998522,"November 30, 2017",Missouri,Cameron,"E 3rd St",1,0,N/A
999391,"November 30, 2017",Virginia,"Newport News","28th St and Roanoke Ave",1,1,N/A
999383,"November 30, 2017",Virginia,"Virginia Beach","1993 Sundevil Dr",1,0,N/A
1015212,"November 30, 2017",California,"Los Angeles","400 S Witmer St",1,0,N/A
1015210,"November 30, 2017",California,"Los Angeles","W 43rd St and S Vermont Ave",1,0,N/A
999854,"November 30, 2017",Maryland,Baltimore,"1800 block of E Pratt St",1,0,N/A
999346,"November 30, 2017",Tennessee,Paris,"1100 block of Dunlap St",1,0,N/A
999707,"November 30, 2017",California,"Los Angeles","12000 block of Vose Street",1,0,N/A
998960,"November 30, 2017",California,"Thousand Oaks","500 block of Avenida Del Platino",1,0,N/A
998849,"November 30, 2017",Michigan,Flint,"1900 block of Joliet",1,0,N/A
998621,"November 30, 2017",Ohio,Dublin,"Post Rd and Hwy 33",1,0,N/A
998748,"November 30, 2017",Alabama,Birmingham,"1200 block of 12th St N",2,0,N/A
998980,"November 30, 2017",California,Oakland,"7700 block of MacArthur Blvd",1,0,N/A
999682,"November 30, 2017","New York","Mount Vernon","10 Claremont Ave",1,0,N/A
999171,"November 30, 2017","North Carolina",Greensboro,"1240 Woodbriar Ave",2,0,N/A
999507,"November 30, 2017",Florida,Clearwater,"1501 Cleveland St",1,0,N/A
998852,"November 30, 2017",Wisconsin,Milwaukee,"3800 block of N 9th St",1,0,N/A
999463,"November 30, 2017",Florida,Orlando,"4000 Block of Seybold Ave",1,0,N/A
999140,"November 30, 2017",Missouri,"Saint Louis","4600 block of S Spring Ave",1,1,N/A
999975,"November 30, 2017",Indiana,"Terre Haute","4301 S 6th St",1,0,N/A
999386,"November 30, 2017","South Carolina",Estill,"300 Block of Grayson St",1,0,N/A
998769,"November 30, 2017","North Carolina",Concord,"404 Winecoff School Rd",1,0,N/A
999034,"November 30, 2017","North Carolina",Hendersonville,"250 Highlands Square Dr",1,0,N/A
999515,"November 30, 2017",Arizona,Phoenix,"Thomas Rd and 67th Ave",1,0,N/A
998436,"November 30, 2017",Texas,Dallas,"1400 block of Gardenside Dr",1,0,N/A
998151,"November 29, 2017",Arizona,Sells,"AZ 86 and co 19",1,0,N/A
999310,"November 29, 2017","New Mexico",Albuquerque,"8098 Marquette Ave NE",1,0,N/A
998012,"November 29, 2017",Tennessee,Memphis,"1082 N Claybrook St",1,1,N/A
997973,"November 29, 2017",Indiana,Kokomo,"5200 Ojibway Dr",1,0,N/A
998111,"November 29, 2017","North Carolina",Cornelius,"Schooner Dr and Torrence Chapel Rd",1,0,N/A
997811,"November 29, 2017",Oklahoma,"Oklahoma City","4900 Royal Creek Rd",1,0,N/A
998623,"November 29, 2017",Texas,Lubbock,"2500 block of Amherst St",1,0,N/A
998420,"November 29, 2017",Alabama,"Phenix City","4th Street and 10th Avenue",1,1,N/A
998726,"November 29, 2017",Tennessee,Memphis,"Teal Ave",1,0,N/A
998227,"November 29, 2017",Ohio,Euclid,"1080 E 260th St",1,2,N/A
998963,"November 29, 2017",California,Gilroy,"7500 block of Alexander St",1,0,N/A
998925,"November 29, 2017",Virginia,Bristol,"4200 block of Reedy Creek Rd",1,0,N/A
998690,"November 29, 2017",Ohio,Canton,"200 block of Warner Rd SE",1,0,N/A
998008,"November 29, 2017","North Carolina",Raleigh,"2200 block of Raven Road",1,0,N/A
998572,"November 29, 2017",Oklahoma,Duncan,"1407 Mimosa Ave",2,0,N/A
997991,"November 29, 2017",Virginia,Norfolk,"3100 block of Kitchener Ave",1,0,N/A
997822,"November 29, 2017",Missouri,"Saint Louis","4000 block of Cote Brilliante Ave",1,0,N/A
997699,"November 29, 2017",Nevada,"Las Vegas","202 Fremont St",1,0,N/A
998317,"November 29, 2017",Nevada,Reno,"1855 Selmi Dr",1,1,N/A
998414,"November 29, 2017",Nebraska,Ashland,N/A,1,0,N/A
997806,"November 29, 2017",Alabama,Birmingham,"2600 block of 7th Ave S",1,0,N/A
997826,"November 29, 2017",Missouri,"Kansas City","71st and Strupwood",1,0,N/A
997739,"November 29, 2017",Mississippi,Hattiesburg,"900 Broadway Drive",1,0,N/A
997905,"November 29, 2017",Ohio,"Dayton (Centerville)","5300 Cornerstone North Boulevard",1,0,N/A
998535,"November 29, 2017",Arkansas,Jonesboro,"2800 block of Summit Cove",1,0,N/A
998467,"November 29, 2017",Florida,"Boynton Beach","409 NW 12th Ave",1,0,N/A
998533,"November 29, 2017",Maryland,Baltimore,"3000 block of Rayner Ave",1,0,N/A
998217,"November 29, 2017",Ohio,Cleveland,"2549 St Clair Ave NE",1,0,N/A
998002,"November 29, 2017","North Carolina",Durham,"101 E Cornwallis Rd",1,0,N/A
998148,"November 29, 2017",Wisconsin,Milwaukee,"4600 block of N 42nd St",1,0,N/A
1017282,"November 29, 2017","South Carolina",Darlington,"Flat Creek Rd",1,0,N/A
999598,"November 29, 2017",Massachusetts,"New Bedford","871 Rockdale Ave",1,0,N/A
1021399,"November 29, 2017",Texas,Dallas,"7100 block of Fairport Rd",1,0,N/A
999424,"November 29, 2017","West Virginia",Huntington,"2600 block of Guyan Ave",1,0,N/A
998465,"November 29, 2017",Florida,Deland,"914 S Florida Ave",1,0,N/A
997488,"November 28, 2017",Ohio,Cleveland,"2900 block of E 130th St",1,0,N/A
997103,"November 28, 2017",Kansas,"Kansas City","N 7th St and Armstrong Ave",1,0,N/A
997576,"November 28, 2017","North Carolina","Saint Pauls","W Broad St",1,0,N/A
997860,"November 28, 2017",Pennsylvania,Philadelphia,"3500 block of Lancaster Avenue",1,0,N/A
997330,"November 28, 2017",Kentucky,Louisville,"700 block of Camp St",1,0,N/A
998253,"November 28, 2017",Ohio,Youngstown,"2929 South Ave",1,0,N/A
997407,"November 28, 2017",Michigan,Flint,"2726 W Court St",1,0,N/A
997420,"November 28, 2017",Missouri,"Saint Louis (Richmond Heights)","7200 block of W Park Ave",1,0,N/A
997326,"November 28, 2017",Maryland,Baltimore,"1800 block of Wilhelm St",1,0,N/A
1009886,"November 28, 2017",Utah,"Salt Lake City","819 W N Temple",1,0,N/A
1017080,"November 28, 2017",California,Stockton,"900 block of North Commerce St",1,0,N/A
997415,"November 28, 2017",Michigan,"Eaton Rapids","Boody Hwy and Wilcox Rd",1,0,N/A
997180,"November 28, 2017",Tennessee,Memphis,"Looney Ave and Montgomery St",1,1,N/A
997464,"November 28, 2017",Nevada,Reno,"255 N Sierra St",1,0,N/A
999785,"November 28, 2017",Washington,"Seattle (Des Moines)","23641 20th Ave S",1,0,N/A
997354,"November 28, 2017",Illinois,Chicago,"2700 E 76th St",1,0,N/A
997140,"November 28, 2017",Kentucky,Louisville,"38th St and Jefferson St",1,0,N/A
997926,"November 28, 2017","New Jersey",Camden,"1100 block of Atlantic Ave",1,1,N/A
997473,"November 28, 2017",Georgia,Buford,"Express Ln NE",1,1,N/A
997800,"November 28, 2017",Alabama,Selma,"431 County Road 540",2,0,N/A
997079,"November 28, 2017",Washington,Seattle,"3000 block of 14th Ave W",1,1,N/A
